"Short name","Hour","HUAW_eRAN_R8_DL Traffic Volume MBytes","HUAW_eRAN_R8_UL Traffic Volume MBytes","L.Traffic.ActiveUser.DL.Max","L.Traffic.ActiveUser.DL.Avg"
1002_L_1_09F03,2016071122,201.193063,20.313951,4,0.079000
1002_L_1_09F03,2016071123,121.042832,16.954411,4,0.062000
1002_L_1_09F03,2016071200,40.882594,3.565888,2,0.077000
1002_L_1_09F03,2016071201,19.807970,2.046787,3,0.041000
1002_L_1_09F03,2016071202,3.742690,1.256508,2,0.015000
1002_L_1_09F03,2016071203,1.118895,0.590706,2,0.009000
1002_L_1_09F03,2016071204,39.908488,3.441982,2,0.022000
1002_L_1_09F03,2016071205,212.151342,6.564448,3,0.021000
1002_L_1_09F03,2016071206,106.404801,13.535491,5,0.073000
1002_L_1_09F03,2016071207,251.041023,24.294914,5,0.104000
1002_L_1_09F03,2016071208,304.391263,34.302691,5,0.154000
1002_L_1_09F03,2016071209,235.667444,29.798175,4,0.095000
1002_L_1_09F03,2016071210,441.883536,24.702130,4,0.170000
1002_L_1_09F03,2016071211,138.798854,22.305363,5,0.064000
1002_L_1_09F03,2016071212,251.162848,41.360952,5,0.114000
1002_L_1_09F03,2016071213,172.969174,30.534663,5,0.077000
1002_L_1_09F03,2016071214,202.306570,36.294464,5,0.079000
1002_L_1_09F03,2016071215,226.865684,25.140893,4,0.075000
1002_L_1_09F03,2016071216,216.221260,37.024215,5,0.113000
1002_L_1_09F03,2016071217,350.555954,42.366299,6,0.150000
1002_L_1_09F03,2016071218,282.343786,57.436338,6,0.151000
1002_L_1_09F03,2016071219,325.012547,42.521564,5,0.146000
1002_L_1_09F03,2016071220,152.401787,25.083568,4,0.094000
1002_L_1_09F03,2016071221,248.251783,32.089997,4,0.098000
1002_L_1_09F03,2016071222,229.169555,23.245929,4,0.105000
1002_L_1_09F03,2016071223,214.610575,16.679841,5,0.097000
1002_L_1_18F01,2016071100,16.891223,2.418227,2,0.009000
1002_L_1_18F01,2016071101,31.072742,2.959269,3,0.011000
1002_L_1_18F01,2016071102,4.296233,1.623132,2,0.007000
1002_L_1_18F01,2016071103,5.195105,1.944461,2,0.008000
1002_L_1_18F01,2016071104,4.277558,1.846598,3,0.011000
1002_L_1_18F01,2016071105,26.019033,3.823065,2,0.017000
1002_L_1_18F01,2016071106,220.372253,19.435472,3,0.058000
1002_L_1_18F01,2016071107,116.793594,63.053235,3,0.062000
1002_L_1_18F01,2016071108,139.641958,15.653012,3,0.051000
1002_L_1_18F01,2016071109,132.199782,24.773863,3,0.051000
1002_L_1_18F01,2016071110,257.903856,39.412580,4,0.088000
1002_L_1_18F01,2016071111,184.648167,16.691496,4,0.054000
1002_L_1_18F01,2016071112,328.626167,42.798530,4,0.123000
1002_L_1_18F01,2016071113,172.004267,14.718188,3,0.067000
1002_L_1_18F01,2016071114,364.821425,31.049568,4,0.090000
1002_L_1_18F01,2016071115,208.530724,18.801943,4,0.072000
1002_L_1_18F01,2016071116,162.988092,14.872906,5,0.068000
1002_L_1_18F01,2016071117,342.022793,33.445686,5,0.107000
1002_L_1_18F01,2016071118,239.450563,16.008952,4,0.066000
1002_L_1_18F01,2016071119,150.901608,18.094669,3,0.077000
1002_L_1_18F01,2016071120,212.541298,13.952112,3,0.044000
1002_L_1_18F01,2016071121,234.008642,47.231044,4,0.076000
1002_L_1_18F01,2016071122,68.391124,7.780658,3,0.030000
1002_L_1_18F01,2016071123,22.718190,4.704987,3,0.019000
1002_L_1_18F01,2016071200,7.995790,2.324853,2,0.010000
1002_L_1_18F01,2016071201,2.767891,1.453632,2,0.008000
1002_L_1_18F01,2016071202,30.725335,1.825378,2,0.008000
1002_L_1_18F01,2016071203,32.050776,2.289496,2,0.009000
1002_L_1_18F01,2016071204,23.033257,2.091540,2,0.008000
1002_L_1_18F01,2016071205,14.471200,2.928790,3,0.010000
1002_L_1_18F01,2016071206,250.765700,20.585081,4,0.057000
1002_L_1_18F01,2016071207,252.787873,44.156601,5,0.083000
1002_L_1_18F01,2016071208,293.811061,43.628644,4,0.072000
1002_L_1_18F01,2016071209,156.708540,14.816346,4,0.060000
1002_L_1_18F01,2016071210,186.353635,15.221773,4,0.055000
1002_L_1_18F01,2016071211,251.084156,28.124789,4,0.075000
1002_L_1_18F01,2016071212,573.353129,38.298140,4,0.145000
1002_L_1_18F01,2016071213,239.321463,22.395512,3,0.084000
1002_L_1_18F01,2016071214,153.790647,19.178113,3,0.053000
1002_L_1_18F01,2016071215,427.190968,26.095661,4,0.097000
1002_L_1_18F01,2016071216,191.654250,23.534105,4,0.077000
1002_L_1_18F01,2016071217,301.318630,40.646087,4,0.106000
1002_L_1_18F01,2016071218,239.487692,42.764708,4,0.084000
1002_L_1_18F01,2016071219,272.229693,146.844014,4,0.148000
1002_L_1_18F01,2016071220,324.333824,30.286366,4,0.091000
1002_L_1_18F01,2016071221,231.487793,45.104542,4,0.066000
1002_L_1_18F01,2016071222,211.114599,18.323132,4,0.053000
1002_L_1_18F01,2016071223,161.410630,10.461027,3,0.033000
1002_L_1_18F02,2016071100,5.710341,0.710403,2,0.013000
1002_L_1_18F02,2016071101,4.407206,0.289001,1,0.002000
1002_L_1_18F02,2016071102,0.177624,0.137887,1,0.001000
1002_L_1_18F02,2016071103,0.241097,0.145473,1,0.001000
1002_L_1_18F02,2016071104,1.379478,0.255668,1,0.002000
1002_L_1_18F02,2016071105,4.266753,0.516268,2,0.006000
1002_L_1_18F02,2016071106,10.756584,0.973575,2,0.007000
1002_L_1_18F02,2016071107,19.305651,2.049068,3,0.009000
1002_L_1_18F02,2016071108,18.692776,1.665636,2,0.009000
1002_L_1_18F02,2016071109,8.493397,1.714908,2,0.012000
1002_L_1_18F02,2016071110,6.578130,1.736058,2,0.009000
1002_L_1_18F02,2016071111,4.761229,1.068966,2,0.008000
1002_L_1_18F02,2016071112,19.474207,3.192035,2,0.014000
1002_L_1_18F02,2016071113,19.651907,2.062014,3,0.012000
1002_L_1_18F02,2016071114,13.024990,2.159158,3,0.028000
1002_L_1_18F02,2016071115,12.644451,2.543073,3,0.022000
1002_L_1_18F02,2016071116,33.158551,3.403019,2,0.022000
1002_L_1_18F02,2016071117,59.358507,4.069553,4,0.022000
1002_L_1_18F02,2016071118,12.458372,1.545910,3,0.012000
1002_L_1_18F02,2016071119,14.234699,1.535263,3,0.016000
1002_L_1_18F02,2016071120,34.855194,3.027805,2,0.014000
1002_L_1_18F02,2016071121,14.421700,1.814670,3,0.018000
1002_L_1_18F02,2016071122,11.663787,2.478225,2,0.009000
1002_L_1_18F02,2016071123,24.990047,1.390954,2,0.013000
1002_L_1_18F02,2016071200,18.187347,0.616701,1,0.003000
1002_L_1_18F02,2016071201,0.260712,0.128011,1,0.001000
1002_L_1_18F02,2016071202,0.408077,0.152843,1,0.001000
1002_L_1_18F02,2016071203,1.338511,0.228934,2,0.004000
1002_L_1_18F02,2016071204,1.098611,0.194892,2,0.001000
1002_L_1_18F02,2016071205,0.448093,0.183736,2,0.001000
1002_L_1_18F02,2016071206,15.494657,1.213591,2,0.012000
1002_L_1_18F02,2016071207,71.038294,3.619138,2,0.017000
1002_L_1_18F02,2016071208,25.518925,2.324013,3,0.009000
1002_L_1_18F02,2016071209,12.405347,1.327120,2,0.006000
1002_L_1_18F02,2016071210,15.760302,1.383909,3,0.010000
1002_L_1_18F02,2016071211,5.970739,2.047697,2,0.011000
1002_L_1_18F02,2016071212,47.620363,23.149648,2,0.014000
1002_L_1_18F02,2016071213,29.710594,2.877239,2,0.010000
1002_L_1_18F02,2016071214,34.289460,2.721610,2,0.019000
1002_L_1_18F02,2016071215,31.680945,2.344728,2,0.012000
1002_L_1_18F02,2016071216,8.742223,1.952619,2,0.015000
1002_L_1_18F02,2016071217,53.242603,4.870297,3,0.030000
1002_L_1_18F02,2016071218,35.500568,2.570217,2,0.019000
1002_L_1_18F02,2016071219,9.953720,1.812632,2,0.012000
1002_L_1_18F02,2016071220,49.172481,3.107338,2,0.014000
1002_L_1_18F02,2016071221,5.612876,0.947561,4,0.011000
1002_L_1_18F02,2016071222,51.559440,1.508609,2,0.007000
1002_L_1_18F02,2016071223,7.030236,0.506401,1,0.003000
1002_L_1_18F03,2016071100,51.856215,4.013527,2,0.020000
1002_L_1_18F03,2016071101,27.366831,2.577734,2,0.009000
1002_L_1_18F03,2016071102,10.681726,1.112588,2,0.005000
1002_L_1_18F03,2016071103,16.288948,1.307121,2,0.004000
1002_L_1_18F03,2016071104,25.556780,1.712884,3,0.007000
1002_L_1_18F03,2016071105,32.426810,3.724798,2,0.012000
1002_L_1_18F03,2016071106,312.446491,20.090933,4,0.063000
1002_L_1_18F03,2016071107,238.331634,33.487260,4,0.054000
1002_L_1_18F03,2016071108,151.002643,15.100954,4,0.048000
1002_L_1_18F03,2016071109,177.639090,9.021077,3,0.052000
1002_L_1_18F03,2016071110,139.612785,12.137753,3,0.050000
1002_L_1_18F03,2016071111,222.711202,21.063890,4,0.061000
1002_L_1_18F03,2016071112,187.038955,18.044397,4,0.064000
1002_L_1_18F03,2016071113,118.823994,12.247446,3,0.040000
1002_L_1_18F03,2016071114,129.788181,14.406600,4,0.058000
1002_L_1_18F03,2016071115,167.621077,16.553260,5,0.056000
1002_L_1_18F03,2016071116,453.521151,22.447474,4,0.096000
1002_L_1_18F03,2016071117,365.886650,30.954942,5,0.097000
1002_L_1_18F03,2016071118,198.932699,12.901913,4,0.052000
1002_L_1_18F03,2016071119,160.640400,13.294926,4,0.057000
1002_L_1_18F03,2016071120,427.358354,21.729791,3,0.066000
1002_L_1_18F03,2016071121,221.984045,12.750541,3,0.073000
1002_L_1_18F03,2016071122,114.747814,8.413758,4,0.065000
1002_L_1_18F03,2016071123,82.450951,6.134733,3,0.028000
1002_L_1_18F03,2016071200,33.900749,3.405968,2,0.016000
1002_L_1_18F03,2016071201,30.209845,3.043687,2,0.014000
1002_L_1_18F03,2016071202,5.563392,1.499004,2,0.010000
1002_L_1_18F03,2016071203,44.047179,2.839517,2,0.012000
1002_L_1_18F03,2016071204,22.062982,2.611156,2,0.009000
1002_L_1_18F03,2016071205,13.408783,3.047555,2,0.010000
1002_L_1_18F03,2016071206,218.269890,16.791484,4,0.062000
1002_L_1_18F03,2016071207,272.777324,28.861956,4,0.082000
1002_L_1_18F03,2016071208,129.561811,13.611276,4,0.047000
1002_L_1_18F03,2016071209,102.436053,12.328160,4,0.045000
1002_L_1_18F03,2016071210,223.531474,15.871709,3,0.052000
1002_L_1_18F03,2016071211,157.830996,49.855978,3,0.066000
1002_L_1_18F03,2016071212,178.267320,14.640417,4,0.060000
1002_L_1_18F03,2016071213,107.082056,17.182923,3,0.042000
1002_L_1_18F03,2016071214,213.582525,14.550773,5,0.057000
1002_L_1_18F03,2016071215,413.909971,22.558069,5,0.078000
1002_L_1_18F03,2016071216,296.773940,26.998930,4,0.083000
1002_L_1_18F03,2016071217,170.053445,36.450209,4,0.072000
1002_L_1_18F03,2016071218,249.074394,13.412189,4,0.052000
1002_L_1_18F03,2016071219,211.607968,13.307565,3,0.051000
1002_L_1_18F03,2016071220,137.388303,11.462220,4,0.047000
1002_L_1_18F03,2016071221,110.632592,12.183080,3,0.039000
1002_L_1_18F03,2016071222,98.841699,6.972742,3,0.026000
1002_L_1_18F03,2016071223,41.590428,4.041799,3,0.021000
1003_L_1_09F01,2016071100,0.113209,0.080159,1,0.001000
1003_L_1_09F01,2016071101,23.273003,1.084982,2,0.005000
1003_L_1_09F01,2016071102,30.417194,1.585291,2,0.006000
1003_L_1_09F01,2016071103,3.018305,0.315822,1,0.001000
1003_L_1_09F01,2016071104,0.217204,0.054290,1,0
1003_L_1_09F01,2016071105,0.659830,0.193963,1,0.001000
1003_L_1_09F01,2016071106,18.061646,1.323401,2,0.006000
1003_L_1_09F01,2016071107,2.553812,0.634950,2,0.001000
1003_L_1_09F01,2016071108,4.032194,0.507581,2,0.005000
1003_L_1_09F01,2016071109,6.868072,0.575165,1,0.003000
1003_L_1_09F01,2016071110,40.061206,3.933551,2,0.013000
1003_L_1_09F01,2016071111,8.568934,0.923017,2,0.006000
1003_L_1_09F01,2016071112,6.230234,1.091689,2,0.004000
1003_L_1_09F01,2016071113,10.469135,0.870128,2,0.004000
1003_L_1_09F01,2016071114,11.847437,2.925662,2,0.007000
1003_L_1_09F01,2016071115,5.541021,0.597159,2,0.003000
1003_L_1_09F01,2016071116,47.446317,3.045380,2,0.016000
1003_L_1_09F01,2016071117,4.782798,1.451530,2,0.005000
1003_L_1_09F01,2016071118,17.290803,2.247554,2,0.012000
1003_L_1_09F01,2016071119,15.294965,1.525763,2,0.009000
1003_L_1_09F01,2016071120,11.490975,2.400280,3,0.012000
1003_L_1_09F01,2016071121,7.018009,2.114486,2,0.008000
1003_L_1_09F01,2016071122,22.930280,1.949941,2,0.006000
1003_L_1_09F01,2016071123,294.452653,3.073165,2,0.013000
1003_L_1_09F01,2016071200,5.956216,9.391340,2,0.007000
1003_L_1_09F01,2016071201,20.974570,3.100430,2,0.003000
1003_L_1_09F01,2016071202,0.623452,0.247774,2,0.001000
1003_L_1_09F01,2016071203,0.016520,0.034914,1,0
1003_L_1_09F01,2016071204,0.027794,0.014462,1,0
1003_L_1_09F01,2016071205,0.085199,0.088651,1,0
1003_L_1_09F01,2016071206,11.638059,0.987663,2,0.008000
1003_L_1_09F01,2016071207,5.703086,0.761715,2,0.008000
1003_L_1_09F01,2016071208,3.018809,0.412956,1,0.002000
1003_L_1_09F01,2016071209,15.260827,0.905742,2,0.006000
1003_L_1_09F01,2016071210,8.314011,2.172285,2,0.006000
1003_L_1_09F01,2016071211,8.643318,1.268210,2,0.005000
1003_L_1_09F01,2016071212,6.782788,1.439923,2,0.005000
1003_L_1_09F01,2016071213,2.725578,0.673947,2,0.005000
1003_L_1_09F01,2016071214,19.566257,0.983660,2,0.004000
1003_L_1_09F01,2016071215,49.106386,1.770757,2,0.012000
1003_L_1_09F01,2016071216,6.823799,2.001636,2,0.007000
1003_L_1_09F01,2016071217,11.729014,2.522506,3,0.008000
1003_L_1_09F01,2016071218,21.699550,26.179506,3,0.033000
1003_L_1_09F01,2016071219,21.687008,24.702420,2,0.024000
1003_L_1_09F01,2016071220,13.135581,2.383192,2,0.017000
1003_L_1_09F01,2016071221,67.493860,4.589981,2,0.015000
1003_L_1_09F01,2016071222,2.781210,1.197776,2,0.004000
1003_L_1_09F01,2016071223,1.448603,0.789367,2,0.004000
1003_L_1_09F02,2016071100,0.465910,0.087193,1,0
1003_L_1_09F02,2016071101,8.506996,0.514585,1,0.003000
1003_L_1_09F02,2016071102,0.149183,0.064539,1,0
1003_L_1_09F02,2016071103,0.402612,0.107482,1,0.001000
1003_L_1_09F02,2016071104,0.056832,0.037067,1,0
1003_L_1_09F02,2016071105,0.107610,0.047466,1,0
1003_L_1_09F02,2016071106,2.735219,0.228292,1,0.004000
1003_L_1_09F02,2016071107,1.535352,0.283629,1,0.001000
1003_L_1_09F02,2016071108,0.711041,0.151201,1,0.001000
1003_L_1_09F02,2016071109,4.532697,0.239953,1,0.006000
1003_L_1_09F02,2016071110,1.791009,0.419465,2,0.002000
1003_L_1_09F02,2016071111,2.644107,0.367068,2,0.002000
1003_L_1_09F02,2016071112,24.213918,1.512370,2,0.010000
1003_L_1_09F02,2016071113,0.497937,0.121894,1,0.001000
1003_L_1_09F02,2016071114,33.814216,2.503258,2,0.014000
1003_L_1_09F02,2016071115,7.086499,0.775552,2,0.005000
1003_L_1_09F02,2016071116,0.446078,0.415055,2,0.001000
1003_L_1_09F02,2016071117,1.755251,0.720934,1,0.002000
1003_L_1_09F02,2016071118,45.395356,2.506478,2,0.012000
1003_L_1_09F02,2016071119,16.845989,2.158451,2,0.007000
1003_L_1_09F02,2016071120,4.150026,1.512922,2,0.005000
1003_L_1_09F02,2016071121,1.440115,0.331182,1,0.001000
1003_L_1_09F02,2016071122,157.560370,2.941170,2,0.023000
1003_L_1_09F02,2016071123,6.292899,0.392433,2,0.006000
1003_L_1_09F02,2016071200,5.153445,1.620251,1,0.005000
1003_L_1_09F02,2016071201,0.169462,1.596785,2,0
1003_L_1_09F02,2016071202,0.437531,0.311161,1,0.003000
1003_L_1_09F02,2016071203,0,0,0,0
1003_L_1_09F02,2016071204,0,0.000002,1,0
1003_L_1_09F02,2016071205,0,0,0,0
1003_L_1_09F02,2016071206,0,0,0,0
1003_L_1_09F02,2016071207,0.243292,0.072602,1,0.001000
1003_L_1_09F02,2016071208,0.319210,0.112307,1,0.003000
1003_L_1_09F02,2016071209,8.338922,0.396828,1,0.004000
1003_L_1_09F02,2016071210,0.064632,0.023563,1,0
1003_L_1_09F02,2016071211,0.088790,0.057384,1,0
1003_L_1_09F02,2016071212,2.176645,0.335432,2,0.004000
1003_L_1_09F02,2016071213,0.131089,0.044531,1,0
1003_L_1_09F02,2016071214,36.863795,0.575018,1,0.003000
1003_L_1_09F02,2016071215,0.257982,0.084496,1,0
1003_L_1_09F02,2016071216,0.412902,0.113872,2,0
1003_L_1_09F02,2016071217,3.339548,0.556539,1,0.002000
1003_L_1_09F02,2016071218,4.031209,0.249578,2,0.004000
1003_L_1_09F02,2016071219,0.824860,0.220728,2,0.001000
1003_L_1_09F02,2016071220,4.168837,0.307333,2,0.001000
1003_L_1_09F02,2016071221,8.676428,0.188684,1,0.004000
1003_L_1_09F02,2016071222,0.875751,0.251429,2,0.001000
1003_L_1_09F02,2016071223,0.171657,0.078596,1,0.003000
1003_L_1_09F03,2016071100,28.052178,3.430864,2,0.018000
1003_L_1_09F03,2016071101,5.679400,0.764272,2,0.010000
1003_L_1_09F03,2016071102,281.276453,5.525083,3,0.034000
1003_L_1_09F03,2016071103,10.169788,2.675009,2,0.014000
1003_L_1_09F03,2016071104,15.261012,3.593266,2,0.012000
1003_L_1_09F03,2016071105,13.031339,2.888862,2,0.012000
1003_L_1_09F03,2016071106,16.839249,3.628191,3,0.014000
1003_L_1_09F03,2016071107,45.101052,6.814802,4,0.026000
1003_L_1_09F03,2016071108,46.763545,34.024128,3,0.042000
1003_L_1_09F03,2016071109,76.974513,7.205453,3,0.046000
1003_L_1_09F03,2016071110,169.897257,13.453167,3,0.058000
1003_L_1_09F03,2016071111,118.723619,8.528867,3,0.040000
1003_L_1_09F03,2016071112,56.018848,6.842444,3,0.031000
1003_L_1_09F03,2016071113,131.667616,12.853404,3,0.051000
1003_L_1_09F03,2016071114,134.127549,13.116864,3,0.057000
1003_L_1_09F03,2016071115,224.916708,45.681661,4,0.097000
1003_L_1_09F03,2016071116,185.664945,17.196111,4,0.093000
1003_L_1_09F03,2016071117,110.727553,12.590990,3,0.069000
1003_L_1_09F03,2016071118,137.283127,14.510592,4,0.073000
1003_L_1_09F03,2016071119,274.454659,27.986990,4,0.120000
1003_L_1_09F03,2016071120,441.312872,26.179897,4,0.142000
1003_L_1_09F03,2016071121,437.684644,40.405046,4,0.118000
1003_L_1_09F03,2016071122,397.313440,27.107373,5,0.187000
1003_L_1_09F03,2016071123,532.816921,29.051504,4,0.137000
1003_L_1_09F03,2016071200,195.859727,8.597898,3,0.058000
1003_L_1_09F03,2016071201,25.432266,4.098403,2,0.015000
1003_L_1_09F03,2016071202,13.473175,2.619946,2,0.007000
1003_L_1_09F03,2016071203,1.742926,0.684847,2,0.003000
1003_L_1_09F03,2016071204,1.243146,0.548089,2,0.003000
1003_L_1_09F03,2016071205,20.898239,2.959135,2,0.009000
1003_L_1_09F03,2016071206,29.404413,4.472897,3,0.018000
1003_L_1_09F03,2016071207,82.580524,9.358771,3,0.035000
1003_L_1_09F03,2016071208,65.199339,9.278522,3,0.039000
1003_L_1_09F03,2016071209,156.276847,10.603743,4,0.064000
1003_L_1_09F03,2016071210,62.574588,19.494231,3,0.033000
1003_L_1_09F03,2016071211,151.076618,11.326083,3,0.060000
1003_L_1_09F03,2016071212,169.127524,12.391021,4,0.062000
1003_L_1_09F03,2016071213,268.675576,20.687803,4,0.079000
1003_L_1_09F03,2016071214,632.971286,31.625433,3,0.197000
1003_L_1_09F03,2016071215,284.911063,23.577161,4,0.112000
1003_L_1_09F03,2016071216,349.328861,26.872943,4,0.120000
1003_L_1_09F03,2016071217,414.550240,31.631459,4,0.131000
1003_L_1_09F03,2016071218,341.097974,26.297877,5,0.145000
1003_L_1_09F03,2016071219,79.566594,16.137174,4,0.066000
1003_L_1_09F03,2016071220,238.201171,50.930670,4,0.097000
1003_L_1_09F03,2016071221,182.221669,20.820253,4,0.093000
1003_L_1_09F03,2016071222,703.605062,47.111656,5,0.215000
1003_L_1_09F03,2016071223,99.921345,8.381631,4,0.045000
1003_L_1_18F01,2016071100,283.269422,17.367582,3,0.040000
1003_L_1_18F01,2016071101,123.029455,13.115424,3,0.025000
1003_L_1_18F01,2016071102,10.833725,2.191264,2,0.011000
1003_L_1_18F01,2016071103,46.714006,5.381555,2,0.017000
1003_L_1_18F01,2016071104,10.093386,3.175381,2,0.013000
1003_L_1_18F01,2016071105,3.392540,1.313462,2,0.008000
1003_L_1_18F01,2016071106,14.045268,2.668641,2,0.012000
1003_L_1_18F01,2016071107,50.209371,5.101342,2,0.021000
1003_L_1_18F01,2016071108,99.972958,9.448538,3,0.030000
1003_L_1_18F01,2016071109,180.945946,19.398802,3,0.037000
1003_L_1_18F01,2016071110,232.368955,19.142532,3,0.066000
1003_L_1_18F01,2016071111,277.339830,17.205225,3,0.064000
1003_L_1_18F01,2016071112,189.509742,18.140121,3,0.062000
1003_L_1_18F01,2016071113,140.319002,13.943955,3,0.043000
1003_L_1_18F01,2016071114,59.003260,9.982503,3,0.039000
1003_L_1_18F01,2016071115,1092.278904,28.695904,4,0.123000
1003_L_1_18F01,2016071116,1129.588266,37.384496,4,0.123000
1003_L_1_18F01,2016071117,224.684069,24.497044,3,0.056000
1003_L_1_18F01,2016071118,518.832801,23.570972,4,0.095000
1003_L_1_18F01,2016071119,41.964166,8.971222,3,0.032000
1003_L_1_18F01,2016071120,89.941993,17.021049,4,0.040000
1003_L_1_18F01,2016071121,126.117432,24.059056,4,0.056000
1003_L_1_18F01,2016071122,113.553294,21.196061,3,0.052000
1003_L_1_18F01,2016071123,274.342377,19.770256,3,0.054000
1003_L_1_18F01,2016071200,43.972041,8.941060,3,0.024000
1003_L_1_18F01,2016071201,20.966669,5.398136,2,0.014000
1003_L_1_18F01,2016071202,28.171613,4.662000,2,0.014000
1003_L_1_18F01,2016071203,4.910505,2.445737,2,0.008000
1003_L_1_18F01,2016071204,2.401031,1.266191,2,0.006000
1003_L_1_18F01,2016071205,2.839374,1.114238,2,0.007000
1003_L_1_18F01,2016071206,32.631970,4.055880,3,0.016000
1003_L_1_18F01,2016071207,144.730219,8.141376,3,0.032000
1003_L_1_18F01,2016071208,183.426589,9.147781,3,0.044000
1003_L_1_18F01,2016071209,59.593513,6.719022,3,0.030000
1003_L_1_18F01,2016071210,93.076636,8.736356,3,0.030000
1003_L_1_18F01,2016071211,60.036823,20.409128,3,0.031000
1003_L_1_18F01,2016071212,241.786121,16.967895,4,0.062000
1003_L_1_18F01,2016071213,232.922690,25.362785,3,0.074000
1003_L_1_18F01,2016071214,381.407052,23.262433,4,0.068000
1003_L_1_18F01,2016071215,171.118820,19.663721,4,0.063000
1003_L_1_18F01,2016071216,95.512230,19.171240,4,0.059000
1003_L_1_18F01,2016071217,115.299710,12.322866,3,0.042000
1003_L_1_18F01,2016071218,168.154498,18.370356,3,0.061000
1003_L_1_18F01,2016071219,234.507027,23.568269,3,0.074000
1003_L_1_18F01,2016071220,274.711184,21.826902,4,0.085000
1003_L_1_18F01,2016071221,345.333114,30.412312,4,0.114000
1003_L_1_18F01,2016071222,308.456680,18.754780,3,0.074000
1003_L_1_18F01,2016071223,253.921453,21.738094,4,0.063000
1003_L_1_18F02,2016071100,42.619313,2.678176,3,0.013000
1003_L_1_18F02,2016071101,2.019667,0.913863,2,0.004000
1003_L_1_18F02,2016071102,21.055993,1.742122,2,0.006000
1003_L_1_18F02,2016071103,9.140709,1.818706,2,0.006000
1003_L_1_18F02,2016071104,2.103609,0.675512,2,0.004000
1003_L_1_18F02,2016071105,1.592463,0.746277,2,0.007000
1003_L_1_18F02,2016071106,49.705118,3.188989,2,0.010000
1003_L_1_18F02,2016071107,16.514419,3.169929,2,0.013000
1003_L_1_18F02,2016071108,124.909204,5.969000,2,0.018000
1003_L_1_18F02,2016071109,21.527237,9.319618,2,0.014000
1003_L_1_18F02,2016071110,33.791192,4.417988,3,0.017000
1003_L_1_18F02,2016071111,18.134849,3.203897,2,0.010000
1003_L_1_18F02,2016071112,54.037014,4.775527,2,0.020000
1003_L_1_18F02,2016071113,38.814307,5.007003,2,0.015000
1003_L_1_18F02,2016071114,46.938848,8.581003,3,0.024000
1003_L_1_18F02,2016071115,27.682944,4.415236,3,0.019000
1003_L_1_18F02,2016071116,47.062942,5.928005,3,0.020000
1003_L_1_18F02,2016071117,40.724045,5.700598,3,0.021000
1003_L_1_18F02,2016071118,41.883578,16.774789,3,0.031000
1003_L_1_18F02,2016071119,112.392606,8.449086,3,0.038000
1003_L_1_18F02,2016071120,90.484472,6.084176,3,0.027000
1003_L_1_18F02,2016071121,47.908403,7.206747,3,0.026000
1003_L_1_18F02,2016071122,111.895129,6.678525,3,0.027000
1003_L_1_18F02,2016071123,74.957131,5.729691,3,0.022000
1003_L_1_18F02,2016071200,16.472299,2.478993,2,0.008000
1003_L_1_18F02,2016071201,3.539688,1.438783,2,0.005000
1003_L_1_18F02,2016071202,7.658616,0.714752,2,0.004000
1003_L_1_18F02,2016071203,0.952405,0.548643,2,0.003000
1003_L_1_18F02,2016071204,1.883007,0.580890,2,0.007000
1003_L_1_18F02,2016071205,5.840692,2.090248,2,0.004000
1003_L_1_18F02,2016071206,21.731855,3.152004,2,0.012000
1003_L_1_18F02,2016071207,18.832915,3.323758,2,0.016000
1003_L_1_18F02,2016071208,16.897456,2.783568,2,0.011000
1003_L_1_18F02,2016071209,51.396725,3.746904,2,0.015000
1003_L_1_18F02,2016071210,26.297634,9.188158,3,0.014000
1003_L_1_18F02,2016071211,81.793044,9.074777,3,0.020000
1003_L_1_18F02,2016071212,32.685087,4.888066,3,0.023000
1003_L_1_18F02,2016071213,44.863207,6.328574,3,0.023000
